Indicator Name,Indicator Code,Country Name,Country Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Botswana,BWA,43.36438793,41.87060187,40.45696794,39.38081427,38.43041083,33.84146341,39.29539295,,,,,,,,,29.87817469,26.82803833,24.8986095,20.59629883,16.4904502,14.68629513,14.27195686,11.67228444,9.011781255,7.653078805,6.386170078,5.687681145,6.699287967,5.960822937,4.966687372,4.853313466,4.817534847,5.20492944,5.009205067,4.42686264,4.365482161,4.00520785,3.675158172,3.309939083,2.816484032,2.699366364,2.259493252,2.006503752,2.454869785,2.030644033,1.819170474,1.829592145,2.033574354,1.984370195,2.952275419,2.470568007,2.464853449
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Brazil,BRA,20.59282045,19.49661152,17.35048945,16.7939137,17.28611784,18.70991788,15.69293877,15.10875997,14.05029152,13.21590681,12.3452632,12.85925941,12.99468156,13.3574872,12.92023443,12.09889632,13.00439895,14.67498588,11.61129227,11.01609103,11.01366772,10.73569424,8.967900584,10.93790659,11.46086133,11.54090033,11.15718936,10.0097597,10.11553876,8.518876828,8.1,7.79,7.72,7.56,9.85,5.771251402,5.513685646,5.396274471,5.524743214,5.473045941,5.602810361,5.973374193,6.617711167,7.38596762,6.913279284,5.708390758,5.46735679,5.562714119,5.914162259,5.626726234,5.304226816,5.456271013
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Brunei Darussalam,BRN,,,,,,,,,,,,,,,1.33781821,1.335547213,1.10918347,1.017318066,1.08715347,0.902068196,0.634854457,0.693804542,0.843789381,0.984748704,1.065873459,1.212543374,1.927720227,1.930734886,2.216148334,0.961563421,0.966141827,1.022053479,0.965208804,1.077334037,1.198709595,1.161528018,1.122112852,1.227343527,1.410282596,1.234980377,1.024413103,1.134566838,1.093569131,1.222196523,1.127453456,0.946593274,0.706141843,0.689658909,0.635849769,0.908951151,0.759830747,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Bulgaria,BGR,,,,,,,,,,,,,,,,,,,,,14.61081185,17.04008304,17.16503665,14.49470065,15.8379265,11.92374691,13.14305642,11.41742202,10.92347786,10.6153453,17.0267182,16.94193443,12.93913469,11.30054835,13.34325978,15.74207971,15.63333526,26.72174045,18.38754013,15.85581735,13.557276,13.05188161,11.84480875,11.20378857,10.72842424,9.069305478,7.168425199,5.58366328,7.157135235,4.840688865,5.356905825,5.274312903
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Burkina Faso,BFA,39.78926589,39.59932848,39.47657824,40.08616234,40.53915854,37.17534114,37.77699419,34.20648564,32.35556065,32.79866475,31.35564881,31.99750095,33.18583807,30.81809418,32.27419654,30.31976033,30.79158641,30.35561266,31.92544698,30.26927142,29.40998742,30.72000492,28.4145506,28.22589406,29.11195056,34.85084182,30.42998838,28.51939794,29.59488173,28.5143099,28.78095958,30.88214951,29.8179287,31.04881692,35.19427337,35.4344175,39.04716876,36.36589961,39.20258332,32.61298455,28.990787,36.61966083,34.85353376,35.59531998,32.85295915,34.12518227,33.28298189,,,,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Burundi,BDI,,,,,,,,,,,70.63165235,69.26077751,65.32475225,67.9571987,65.86793786,65.67059044,64.7906644,63.84403621,60.71442473,60.62203176,62.2498857,61.31928993,56.85609019,57.24614179,60.13098241,61.53723632,58.52472731,55.11138488,54.24503787,53.67857949,55.8787003,54.3107131,53.53346468,52.61869799,46.77810863,48.14459886,57.22159774,49.19258097,46.32378457,43.69426499,45.95832628,44.04219886,43.51652999,44.74655472,44.57780248,44.49652934,43.64901004,37.81013941,35.355007,35.15954136,35.14829967,35.17947811
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Cambodia,KHM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.52038361,47.68634464,49.62098147,46.59102454,46.33745057,46.3366343,43.33699702,37.8411808,36.16655283,32.87078238,33.59821564,31.1582804,32.40133014,31.65481963,31.88137487,34.85472696,35.65032634,36.01958712,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Cameroon,CMR,,,,,,32.73182908,31.85079418,31.13330046,31.5057857,30.72351081,31.36392017,31.00411116,31.96504175,30.792829,29.53976476,29.1197122,27.61010905,33.64508248,31.35335451,30.82360287,31.27199216,29.39742062,28.66005643,24.31134078,23.76881242,21.57047735,22.36366396,24.81562877,24.66282911,26.11172765,24.57539141,24.79498173,27.27185284,20.5514877,23.80908091,23.63496874,23.58740156,24.7441626,25.33391343,24.35913581,22.13506273,22.16972073,22.13631871,21.74891808,20.47350463,19.53492334,19.85714544,19.46522064,,,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Canada,CAN,,,,,,6.487887336,7.045539723,5.465023453,5.394653841,5.328032788,4.723809951,4.414920024,4.191784058,5.570497954,5.723077278,5.275141873,4.693295275,4.108832775,4.441765693,4.618202167,4.316366661,4.217796395,3.877437918,3.472282924,3.486018072,3.4669889,3.527979013,3.098099443,2.994107762,2.959650997,2.862509582,2.74284223,2.73038752,2.804406436,2.748154455,2.90607832,3.002817962,2.501016275,2.576269825,2.483472464,2.276259338,2.237988252,2.179335795,2.09984984,2.167396569,1.840625422,1.660719177,1.686431041,1.906603906,,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Cape Verde,CPV,,,,,,,,,,,,,,,,,,,,,18.5600465,15.77264812,12.58012028,12.05682004,11.85648906,12.98960838,13.63127291,17.64634431,17.69673287,16.21087173,14.41486453,13.42439383,11.81746469,10.15769803,12.8883637,13.70806811,12.47956684,11.70492539,10.97396804,13.67781763,12.9048908,11.44171177,10.37165448,10.1634394,9.883436401,9.018918496,8.337783054,7.199958975,6.390294641,8.838007934,9.931001627,10.35859954
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Cayman Islands,CYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Central African Republic,CAF,,,,,,46.26439655,42.14876033,39.52254642,39.07769417,37.84402802,35.47010684,37.24695086,38.49128404,39.1634981,39.49329359,37.74842937,40.11859885,40.24076358,39.73663519,39.07563299,39.99999621,39.67361176,41.67380645,40.3707406,42.02692308,47.59643535,50.27765557,46.85613675,48.20778611,46.30333801,47.59345675,45.03082349,46.09512526,45.64526748,44.93632639,46.22091479,49.69768159,51.42545851,53.33680918,53.87405209,53.14947205,54.299215,54.30682805,59.72043901,55.28845978,54.44285194,55.03643445,53.86560574,52.89421468,56.47980737,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Chad,TCD,40.926939,39.86846026,39.81206944,39.72646061,38.46230069,37.74527746,38.49887506,42.0804907,41.35421869,40.85117062,39.67878513,39.6748595,39.52254002,38.02048233,38.543063,38.28974192,37.01560833,35.16572546,35.76616926,40.81380746,45.08867462,39.74994929,39.45673606,39.15669483,33.61263964,38.05864052,32.62196653,33.11313874,36.75805277,31.6555242,29.27986572,36.49593846,35.34349528,32.46493321,37.83631045,35.83829683,39.00421791,39.94404155,40.81711133,39.74719883,42.31419695,41.81033233,39.44327228,33.59690649,23.46974651,12.26984427,11.65586209,12.51624817,13.63036745,,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Chile,CHL,9.404402718,10.5715699,8.899233358,8.125829633,8.510897082,8.743169399,9.266409266,8.656716418,7.725321888,6.911764706,6.907216495,8.181096108,8.365508366,6.704106704,5.753900603,6.630766749,8.545279856,9.99855056,7.773920049,7.380709429,7.253159854,6.324888495,5.494167403,5.863050412,7.54085819,7.635754888,8.964973665,9.224611173,8.871018985,8.687262704,8.708563911,9.927558347,9.93380047,9.222462925,9.434019163,9.238634624,6.042556175,5.935907954,6.121745233,6.207362417,6.113242169,5.368924788,5.730756865,5.270700835,4.719359818,4.647736151,4.114561963,3.913278895,3.629118956,3.551728212,3.448490308,3.40496952
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,China,CHN,22.31586064,35.51048972,39.29090476,39.92989526,38.57370589,37.94067982,37.59100553,40.26157322,42.15077482,37.9895744,35.21551865,34.05456742,32.85810777,33.35293444,33.87935118,32.39915802,32.84981598,29.42315567,28.18775376,31.26569192,30.17423442,31.88118407,33.38843596,33.17959985,32.13190716,28.44276841,27.14010433,26.81074088,25.69601404,25.10490045,27.1162108,24.52631821,21.78988616,19.70855184,19.86123877,19.96226583,19.69102205,18.28713611,17.55598209,16.4702209,15.06301182,14.39175176,13.74273287,12.79734009,13.39312146,12.12302312,11.11345205,10.76971034,10.73156846,10.3331503,10.0953195,9.251936022
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Colombia,COL,,,,,,29.30987407,28.49646051,28.33321498,28.26220654,27.52158799,25.68515862,24.05361431,24.59311576,24.61837987,24.87507714,24.38788343,24.12750545,25.57464667,23.56027123,21.99908104,19.91112489,19.80134268,19.30392809,19.18011959,17.79984867,17.45161619,18.02962947,18.7166203,17.37315893,16.61764801,16.74809279,17.4222753,15.79826406,13.8791042,16.0759062,15.28357035,13.82056547,13.7090314,14.2628143,13.96067682,8.938650137,8.775876266,8.786695441,8.725577495,8.468114458,8.393229381,8.11395643,7.937396848,7.619722387,7.40323674,7.038334156,6.772253653
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Comoros,COM,,,,,,,,,,,,,,,,,,,,,34.01164929,34.19857613,33.47825983,34.9703494,34.63209037,36.11672899,37.40714393,37.97408242,39.46857522,40.88994852,41.42110057,39.65819331,39.51006273,39.11056919,37.61683753,40.89181219,40.89130631,40.89352261,40.92945658,40.9497772,48.55360201,49.9633972,50.15182297,50.54705897,50.93530102,51.015237,45.17689802,45.34372178,45.81208285,46.30912028,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"Congo, Dem. Rep.",ZAR,,,,,,20.09565349,21.63302594,21.64212678,21.78074341,18.00107888,16.13844848,14.9392389,15.18284129,15.0441898,15.76030574,17.73448027,22.87865679,23.96436718,27.49831679,28.31871738,26.821514,25.93109118,31.44654096,34.54651271,31.43857489,31.8216704,33.62236547,29.72746504,29.83856492,28.57995826,30.96446703,41.66951194,49.41528476,51.72309077,57.00000051,56.9999995,33.55157912,48.13721718,47.48193579,52.7184479,49.97223014,59.74499202,51.00512202,51.00515793,47.25902987,45.52059724,45.66865839,42.46523139,40.2144267,42.90833842,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"Congo, Rep.",COG,23.60046338,20.49180095,19.80472225,20.954082,21.10970787,19.13580059,19.18819188,19.8630171,19.61414791,17.70683176,17.89473684,17.13640909,16.42512077,15.72847682,15.11710433,14.47688564,13.47753744,15.42553191,16.03630862,14.31372549,11.68146781,7.882591841,7.85915493,7.582582583,6.91704747,7.447436135,12.08970312,11.93728588,13.8670698,12.9345403,12.86089239,11.31780929,11.52756311,11.24851993,10.31393786,10.4525658,8.986689236,9.139190086,10.95556908,8.355757952,5.304252999,5.799931651,6.261580123,6.275223939,5.509406303,4.544180397,3.960322565,4.327298473,3.676951204,4.505897968,3.830400598,3.745467563
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Costa Rica,CRI,,,,,,,,,,,,,,,,,,,,,,,,13.88013263,13.32586855,11.85824655,13.20240481,13.50152511,13.02873768,12.41595643,12.27183637,13.44004077,13.34473279,13.03534101,13.39038205,13.6961884,12.84740575,12.99235218,12.8332588,10.54177562,9.456535752,8.800701675,8.535846541,8.74858546,8.623275729,8.731489597,8.917804027,8.48263769,7.205679468,7.275063669,6.852428597,7.016491772
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Cote d'Ivoire,CIV,47.90792297,46.40683488,45.90405269,44.16710416,39.80135978,39.61846068,37.4403809,34.75976223,35.5611587,33.56880414,31.86676514,30.88032897,29.80047163,31.04990113,25.46684645,28.24445816,24.4793521,24.26585161,25.88063722,26.40238586,25.88027326,26.53399835,24.1253134,21.88195713,24.13447098,26.53757892,28.4615445,29.18235257,32.03932189,32.71644011,32.49842767,33.29394293,34.00968692,28.21520627,25.26363051,24.7276058,24.60262093,23.31929288,24.12114943,21.98939335,24.2156215,24.69955111,25.65428644,25.55537908,23.18172211,22.81608433,22.92430573,23.85368261,24.97847956,24.65808824,22.80391121,24.31426056
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Croatia,HRV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.89858131,10.88340433,14.84481449,13.94186716,11.54326696,7.327925705,7.082310337,6.633587837,6.899893319,6.996437865,6.46811506,6.469678277,6.36839546,5.229500099,5.585703201,5.043383554,5.179379417,4.874757404,5.178567182,5.417064928,5.514840253,5.467572852
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Cuba,CUB,,,,,,,,,,,13.32867471,13.32695728,13.32699522,13.33063715,13.33774091,13.32103963,13.31836693,13.3271849,13.34883765,13.37320892,13.23735047,13.30498286,13.37121382,13.45673242,13.49433023,12.54402802,13.64256256,13.69715455,13.87859419,13.67876565,13.99482784,13.30896183,13.13330206,10.26560278,9.585068386,8.766641216,9.674596308,9.641027646,8.569985461,8.001776085,8.411051663,8.533021625,7.933904921,7.79660787,7.09758456,5.622879996,4.484300793,4.970419617,4.958808681,5.046184665,4.991896186,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Cyprus,CYP,,,,,,,,,,,,,,,,15.71984436,15.90296496,13.21200662,10.91806515,10.24134646,9.5883204,9.257990868,9.269196995,7.900061804,8.94272469,7.488868061,7.327128344,7.431749242,7.174707922,6.929859444,6.859177525,6.191348562,5.72367785,5.612727883,5.067521297,5.065998661,4.574798061,4.038761538,4.173650614,3.974263756,3.602588888,3.751756097,3.734116978,3.412616837,3.001522316,2.788366143,2.398726527,2.215325263,2.083345217,,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Czech Republic,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Denmark,DNK,,,,,,,7.826699794,6.934429959,6.582679335,6.705625065,5.65526895,5.646992525,5.912579538,6.314125395,6.199139671,5.293598908,5.033825656,5.500044833,5.583845912,4.783191488,4.878560454,5.213185626,5.523895914,4.793888093,5.517394151,5.017283293,4.677270854,4.011382618,3.924471848,4.304447886,3.99614046,3.680337737,3.380336814,3.250160641,3.171453607,3.47151294,3.395276119,3.183496898,2.657574477,2.359558834,2.61032066,2.82823754,2.203319908,1.982655408,1.927231949,1.430333054,1.330023799,1.176883599,0.968482775,0.910522037,1.187324174,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Djibouti,DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.289621703,3.0619576,3.18270459,3.305112079,3.524247617,3.594062655,3.235423173,3.572617922,3.533751193,3.481328876,3.489712132,3.544197839,3.538367668,3.581828581,3.613000787,3.618258228,3.533525074,3.50676208,3.855276533,,,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Dominica,DMA,,,,,,,,,,,,,,,,,,37.61792453,39.1201737,32.89224953,30.68039516,31.71800405,30.4400978,29.09876954,28.02308945,27.94697241,30.24440321,29.77823052,28.45373097,23.97795947,25.00811162,23.78976826,22.39658532,21.47693581,21.72610614,18.88431733,19.90548721,19.39426605,18.84828388,18.71893759,13.93222272,13.00566631,12.4125581,12.67602182,13.09264998,13.657716,12.61569425,12.82599318,14.19802376,13.69106486,13.24758459,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Dominican Republic,DOM,,,,,,23.24062689,21.9127953,20.33243139,20.32249036,21.30028499,23.23953044,22.23955833,20.5806877,22.22885748,22.15271972,21.47084098,19.0489458,20.06714342,18.56358981,18.67316462,20.14779049,18.57712998,17.71722776,17.22338105,18.53752141,13.10040852,17.36714612,11.86862834,15.7470965,13.82777731,13.42282548,13.34079994,12.53562527,11.23150938,10.29788892,10.00591168,9.27138359,9.063553341,8.717208505,8.02517856,7.245164837,7.461964363,7.209847318,6.419084071,6.988036288,7.453918544,7.058108927,6.571333587,6.309061968,6.214328653,6.220920584,6.097625428
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,East Asia & Pacific (all income levels),EAS,,,,,,,,,,,13.72150277,12.88351489,12.3412637,12.6557538,12.49887196,11.98769435,11.74709743,10.92021459,10.24618817,10.52214569,9.571337907,9.652719178,9.670805458,9.416435994,9.217716568,8.642445681,8.204608753,7.994704207,7.754551708,7.507410839,7.499787146,6.868954932,6.380424878,5.870243013,5.906644219,5.755329116,5.686318408,5.293059454,5.237105666,5.066929421,4.538406575,4.38548277,4.295199061,4.036480857,4.069518751,3.665545728,3.482670127,3.363087023,3.394329688,3.352890563,3.391875946,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,East Asia & Pacific (developing only),EAP,26.75362087,35.93849842,39.28319679,39.53322961,38.00081538,37.8070876,37.27850736,38.91444813,40.11010362,37.09178952,34.64452143,33.35846353,32.20297752,32.83281995,32.85330857,31.59767493,31.74267718,29.0139482,27.92371293,29.91640418,28.589433,29.5356169,30.33610088,30.11457425,29.28318016,26.78291105,25.87318095,25.67920741,24.94382091,24.20287848,24.97712633,23.02923838,21.05894469,19.19639884,19.27153972,19.28262398,18.93927682,17.73561324,17.38530086,16.53094628,14.94783569,14.35076032,13.95186185,13.29547019,13.62075416,12.20919805,11.50696024,11.3941104,11.58042605,11.28897969,11.19596226,10.67968384
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Ecuador,ECU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.072971819,8.4493131,7.316686435,7.047824123,7.007744073,6.958102318,6.683921702,7.209683894,6.971391819,7.478754887
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"Egypt, Arab Rep.",EGY,,,,,,28.60093926,27.94487896,28.55649715,29.43541237,29.84751145,29.42856019,29.16592023,31.07698318,30.66531995,30.49797521,29.03481013,28.2887258,27.05070302,25.34087362,20.90736164,18.26365937,20.09424982,19.56510978,19.63770731,20.05036289,19.98622958,20.78606661,20.49457653,18.95957724,19.67336262,19.36663921,17.57403009,16.54242047,16.71250684,16.87458197,16.77922622,17.25984546,16.95435335,17.11367707,17.31736085,16.74074262,16.55871103,16.46219947,16.33866623,15.17611233,14.86467224,14.06986666,14.07021828,13.22384993,13.68036616,13.98981905,13.94704897
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,El Salvador,SLV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.42301346,17.51989128,14.5641938,14.9224645,15.02019748,14.47785748,14.01846226,14.38550904,12.9026147,11.20915427,10.48007893,10.12050039,9.143774715,8.958671047,9.543760687,10.61217774,10.72947027,11.86587908,12.54025345,12.36894208,12.55223979,12.71027417
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Equatorial Guinea,GNQ,,,,,,,,,,,,,,,,,,,,,,,,,,68.85806597,68.45457725,67.37596305,61.97551648,62.56439056,61.54962372,58.36480676,51.14292867,48.63798791,49.51317647,51.58472717,36.50585147,23.33008877,21.69179367,12.8392289,9.816036897,7.204450773,6.368704683,5.507588608,4.087669208,2.610416236,2.770179124,2.677879664,1.997381755,3.184728351,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Eritrea,ERI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.55896178,22.40599378,24.36763657,20.93939941,17.99476809,16.85999278,25.52899258,24.88204328,15.09513817,17.9,16.4,12.87475529,11.57574946,24.20987982,26.10804183,25.38314991,17.3828125,14.52868262,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Estonia,EST,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Ethiopia,ETH,,,,,,,,,,,,,,,,,,,,,,60.65298909,58.82622908,60.01026186,53.44880879,57.8183814,56.30852684,54.25150789,53.8576667,53.47955503,54.34119304,64.06587599,68.87998054,65.12491305,58.12323578,57.4758912,56.70743769,57.63023561,52.56247122,49.50382218,49.87712172,47.66885526,43.51039357,41.90124362,44.18568921,46.6908836,47.91673542,46.23862365,43.88776475,50.79075891,47.74127993,41.87429313
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Euro area,EMU,,,,,,,,,,,7.303801287,7.017017664,6.913363782,6.96310887,6.175665684,6.1428979,5.919953228,5.708771666,5.548691373,5.189037446,4.786640734,4.558938758,4.716544138,4.445454548,4.312064221,4.087879015,3.970673434,3.80218528,3.632231685,3.684049512,3.451540214,3.185490673,2.999071589,2.842818603,2.869083319,2.812464455,2.827214278,2.760746089,2.643195695,2.505012634,2.413396542,2.394179927,2.221025007,2.093619896,2.071565365,1.827872038,1.725381259,1.786019926,1.674194779,1.542231492,1.543804223,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Europe & Central Asia (all income levels),ECS,,,,,,,,,,,7.275488355,7.034220931,6.85203824,6.882211246,6.367282093,6.282491326,6.038544385,5.830574718,5.675338141,5.251268307,4.896819765,4.736195826,4.812959622,4.489384215,4.413157816,4.182723879,4.097996209,4.032678618,3.898862202,4.274487876,4.353709211,3.954783808,3.687072383,3.593540444,3.543072374,3.507243987,3.45228617,3.26267298,3.044734599,2.899378701,2.779005085,2.728223813,2.593339728,2.46812971,2.445265225,2.132247104,2.00362168,2.006886299,1.925404443,1.835967692,1.882389593,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Europe & Central Asia (developing only),ECA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.95793364,19.31670041,17.21462387,14.42206553,14.70856183,13.93723548,13.80211947,13.6461951,12.7215145,11.3461334,11.26239763,10.7228754,10.37896866,10.45984867,10.06028128,9.607360806,8.781731788,7.950891523,7.283536691,7.112292579,7.37065746,7.151559373,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,European Union,EUU,,,,,,,,,,,6.518879959,6.307011396,6.201291067,6.239851164,5.654905455,5.588563552,5.396793382,5.205506458,5.041301568,4.705852265,4.419233285,4.299893294,4.434044475,4.122852462,4.02367817,3.81622497,3.724417849,3.571303366,3.440504309,3.484546412,3.498976661,3.181395568,3.040502579,2.932201176,2.927937896,2.91122173,2.872466371,2.743870144,2.566064105,2.40914743,2.298189086,2.286817403,2.120456873,2.019333357,2.027707719,1.724656727,1.64175991,1.687594114,1.603214381,1.480338685,1.478688527,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Faeroe Islands,FRO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Fiji,FJI,,,,41.42705005,36.84738956,33.81088825,31.98529412,29.58226769,29.70679012,27.61565836,28.53759621,24.7428262,24.98915401,25.18295936,25.57856273,25.61117102,25.76236986,23.32839148,21.94401244,21.55504234,22.14206123,19.89095304,20.27005442,18.40649382,15.98843764,18.31476359,20.89684597,23.0332252,19.53016529,22.15628193,20.4114306,20.65041502,20.14180988,19.78215039,20.88487685,20.05493498,20.05119454,17.33348841,16.76672232,19.06401389,17.06107252,14.85260021,15.3173612,14.76314364,14.52800095,14.06289715,14.49801474,13.90617849,14.44141113,12.73477529,12.11408146,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Finland,FIN,,,,,,16.5045801,14.7340263,13.85102182,14.09254301,13.61438096,12.50187927,12.5504026,11.20863868,10.8275266,10.36014403,10.82931003,10.30649687,9.709221271,9.301588739,9.128711332,9.648295378,8.678748729,8.859546374,8.59863491,8.349472778,7.947913772,7.59803014,6.149792481,6.16962598,6.18944284,6.335443856,5.668750169,5.032850054,5.140896102,4.963802901,4.483663248,4.10704761,4.114671527,3.472291019,3.47192699,3.497147224,3.262749727,3.17887974,3.064166125,2.869615701,2.770101329,2.419685768,3.00667159,2.855560683,2.686964922,2.894153567,
